ECHO10 Granule Elements,,,,,,,,,,,,,,,,,,,,,,Spatial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* = GCMD controlled: https://gcmd.nasa.gov/learn/keyword_list.html
MLS/Aura Level 2 Water Vapor (H2O) Mixing Ratio V004 (ML2H2O) at GES DISC (G1274201316-GES_DISC) - ML2H2O.004:MLS-Aura_L2GP-H2O_v04-20-c01_2004d267.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2H2O.004/2004/MLS-Aura_L2GP-H2O_v04-20-c01_2004d267.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2009","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 8:42 AM

Betzy Hernandez: 05/26/2017, 4:02 PM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
MLS/Aura Near-Real-Time L2 Water Vapor (H2O) Mixing Ratio V003 (ML2H2O_NRT) at GES DISC (G1456970825-GES_DISC) - ML2H2O_NRT.003:MLS-Aura_L2GP-H2O_v03-43-NRT-07-c01_2018d053t1040.he5,OK,OK,OK,"The delete time is listed as ""2017-06-03T00:59:17Z"" however the granule metadata has already been removed from CMR (as of 2017-05-31). It appears that NRT granules are only provided 7 days after they are generated. The current delete time indicates that granules are available up to 2 weeks after they are generated. GES DISC should determine whether the delete time provided for MLS/Aura NRT granules should be adjusted. ",OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. If feasible, include an OPeNDAP link to NRT granules.

2. Recommend adding a link to the data set landing page:

https://disc.gsfc.nasa.gov/datacollection/ML2H2O_NRT_003.html","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""Link to the data set landing page""","1. If an OPeNDAP link is added, the link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the landing page link.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 8:49 AM

Betzy Hernandez: 05/26/2017, 3:21 PM",,1,1,1,56,45,2.222222222,2.222222222,2.222222222
MLS/Aura Level 2 Hydrogen Chloride (HCl) Mixing Ratio V004 (ML2HCL) at GES DISC (G1274200799-GES_DISC) - ML2HCL.004:MLS-Aura_L2GP-HCl_v04-20-c01_2004d226.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2HCL.004/2004/MLS-Aura_L2GP-HCl_v04-20-c01_2004d226.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2010","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 8:52 AM

Betzy Hernandez: 05/26/2017, 2:05 PM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
MLS/Aura Level 2 Hydrogen Cyanide (HCN) Mixing Ratio V004 (ML2HCN) at GES DISC (G1274236327-GES_DISC) - ML2HCN.004:MLS-Aura_L2GP-HCN_v04-20-c01_2004d240.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2HCN.004/2004/MLS-Aura_L2GP-HCN_v04-20-c01_2004d240.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2011","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:03 AM

Betzy Hernandez: 05/26/2017, 2:01 PM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
MLS/Aura Level 2 Nitric Acid (HNO3) Mixing Ratio V004 (ML2HNO3) at GES DISC (G1274243841-GES_DISC) - ML2HNO3.004:MLS-Aura_L2GP-HNO3_v04-20-c01_2004d314.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2HNO3.004/2004/MLS-Aura_L2GP-HNO3_v04-20-c01_2004d314.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2012","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:05 AM

Betzy Hernandez: 05/26/2017, 1:56 PM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
MLS/Aura Near-Real-Time L2 Nitric Acid (HNO3) Mixing Ratio V003 (ML2HNO3_NRT) at GES DISC (G1456970864-GES_DISC) - ML2HNO3_NRT.003:MLS-Aura_L2GP-HNO3_v03-43-NRT-07-c01_2018d053t1040.he5,OK,OK,OK,"The delete time is listed as ""2017-06-02T02:24:23Z"" however the granule metadata has already been removed from CMR (as of 2017-05-31). It appears that NRT granules are only provided 7 days after they are generated. The current delete time indicates that granules are available up to 2 weeks after they are generated. GES DISC should determine whether the delete time provided for MLS/Aura NRT granules should be adjusted. ",OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. If feasible, include an OPeNDAP link to NRT granules.

2. Recommend adding a link to the data set landing page:

https://disc.gsfc.nasa.gov/datacollection/ML2HNO3_NRT_003.html","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""Link to the data set landing page""","1. If an OPeNDAP link is added, the link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the landing page link.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:07 AM

Betzy Hernandez: 05/26/2017, 1:51 PM",,1,1,1,56,45,2.222222222,2.222222222,2.222222222
MLS/Aura Level 2 Hydroperoxy (HO2) Mixing Ratio V004 (ML2HO2) at GES DISC (G1274151528-GES_DISC) - ML2HO2.004:MLS-Aura_L2GP-HO2_v04-20-c01_2004d314.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2HO2.004/2004/MLS-Aura_L2GP-HO2_v04-20-c01_2004d314.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2013","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:09 AM

Betzy Hernandez: 05/26/2017, 1:41 PM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
MLS/Aura Level 2 Hypochlorous Acid (HOCl) Mixing Ratio V004 (ML2HOCL) at GES DISC (G1274155005-GES_DISC) - ML2HOCL.004:MLS-Aura_L2GP-HOCl_v04-20-c01_2004d225.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2HOCL.004/2004/MLS-Aura_L2GP-HOCl_v04-20-c01_2004d225.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2014","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:20 AM

Betzy Hernandez: 05/26/2017, 1:32 PM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
MLS/Aura Level 2 Cloud Ice Product V004 (ML2IWC) at GES DISC (G1274243074-GES_DISC) - ML2IWC.004:MLS-Aura_L2GP-IWC_v04-20-c01_2004d229.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2IWC.004/2004/MLS-Aura_L2GP-IWC_v04-20-c01_2004d229.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2015","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:27 AM

Betzy Hernandez: 05/26/2017, 1:15 PM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
MLS/Aura Level 2 Nitrous Oxide (N2O) Mixing Ratio V004 (ML2N2O) at GES DISC (G1274108824-GES_DISC) - ML2N2O.004:MLS-Aura_L2GP-N2O_v04-20-c01_2004d256.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2N2O.004/2004/MLS-Aura_L2GP-N2O_v04-20-c01_2004d256.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2016","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:29 AM

Betzy Hernandez: 05/26/2017, 11:27 AM",,1,1,1,58,43,2.325581395,2.325581395,2.325581395
MLS/Aura Near-Real-Time L2 Nitrous Oxide (N2O) Mixing Ratio V003 (ML2N2O_NRT) at GES DISC (G1456970861-GES_DISC) - ML2N2O_NRT.003:MLS-Aura_L2GP-N2O_v03-43-NRT-07-c01_2018d053t1040.he5,OK,OK,OK,"The delete time is listed as ""2017-06-02T03:50:20Z"" however the granule metadata has already been removed from CMR (as of 2017-05-31). It appears that NRT granules are only provided 7 days after they are generated. The current delete time indicates that granules are available up to 2 weeks after they are generated. GES DISC should determine whether the delete time provided for MLS/Aura NRT granules should be adjusted. ",OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. If feasible, include an OPeNDAP link to NRT granules.

2. Recommend adding a link to the data set landing page:

https://disc.gsfc.nasa.gov/datacollection/ML2N2O_NRT_003.html","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""Link to the data set landing page""","1. If an OPeNDAP link is added, the link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the landing page link.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:31 AM
Jeanne le Roux; 5/26/2017  1:44 PM",,1,1,1,56,45,2.222222222,2.222222222,2.222222222
MLS/Aura Level 2 Ozone (O3) Mixing Ratio V004 (ML2O3) at GES DISC (G1274123105-GES_DISC) - ML2O3.004:MLS-Aura_L2GP-O3_v04-20-c01_2004d222.he5,OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,OK,np,OK,OK,OK,OK,OK,OK,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,OK,OK,OK,"Currently 0.0

If the correct equator crossing longitude is known, GES DISC should update this value.","Currently YYYY-MM-DDT00:00:00Z

If the correct equator crossing time is known, GES DISC should update this value.",OK,OK,OK,OK,np,OK,OK,OK,OK,OK,"Recommend changing the link (http://disc.gsfc.nasa.gov/Aura/MLS/) from 'http' to 'https.' Also recommend providing the most updated link: 

""https://disc.gsfc.nasa.gov/Aura/data-holdings/MLS""","Recommend listing ""AURA"" as the platform short name. ","Recommend listing ""MLS"" as the instrument short name. ",np,np,np,np,np,np,"Recommend listing ""AURA"" as the campaign short name. ",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule: 

https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2O3.004/2004/MLS-Aura_L2GP-O3_v04-20-c01_2004d222.he5.html

2. Recommend adding a link to the data set landing page via DOI URL: 

http://dx.doi.org/10.5067/AURA/MLS/DATA2017","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 5/25/2017, 9:32 AM

Betzy Hernandez: 05/26/2017, 11:12 AM",,1,1,1,57,44,2.272727273,2.272727273,2.272727273
