South Bounding, West Bounding, North Bounding, East Bounding
-5.27398,12.2664,-3.41023,14.3147
-2.38164,14.42622,-0.51853,16.46748
-3.82688,14.11729,-1.96321,16.16156
1.9545,9.18429,3.8188,11.22749
1.95446,12.27298,3.81876,14.31616
-2.38229,14.43671,-0.51794,16.47961
-0.93645,13.19811,0.92791,15.23979
-2.38321,8.25676,-0.51887,10.29955
-3.82792,7.94702,-1.96363,9.99272
-2.38315,14.4414,-0.51887,16.48447
0.51052,8.87385,2.37466,10.91604
-0.93467,8.56581,0.9297,10.60788
-2.38368,8.25636,-0.51964,10.29942
0.51173,11.96275,2.37595,14.00472
-0.93757,11.6535,0.92658,13.69583
-2.38245,11.34515,-0.51832,13.38799
-2.38468,14.43333,-0.52034,16.47676
1.9569,13.81451,3.82127,15.85975
-0.93708,13.19765,0.92721,15.23984
-2.38209,12.88902,-0.5178,14.93205
0.51063,8.87569,2.3749,10.91796
-0.93427,8.56821,0.92956,10.60944
-2.38334,8.25898,-0.51939,10.30138
-3.82822,7.94909,-1.96407,9.9946
-2.38392,14.44386,-0.51984,16.48603
1.95642,10.72589,3.82036,12.76863
1.95593,13.81349,3.81987,15.85596
0.51067,13.50567,2.37501,15.54756
-0.9341,13.19772,0.92971,15.2391
1.95699,9.17287,3.82097,11.2157
-0.93778,8.55631,0.9259,10.59809
1.95767,12.26198,3.82153,14.30389
0.50795,11.95299,2.3727,13.99468
-2.38351,14.42562,-0.51938,16.46803
-3.82862,14.11633,-1.96428,16.16083
1.95438,10.71536,3.81862,12.75817
-2.38107,9.79158,-0.51685,11.83337
1.95652,13.80725,3.82073,15.84965
0.51136,13.49989,2.3754,15.54067
-0.93791,13.19117,0.92603,15.23185
-2.38301,12.88283,-0.51899,14.92455
1.95743,9.17472,3.82146,11.21687
0.51196,8.86674,2.37645,10.90819
-0.93703,8.55869,0.92652,10.59876
1.95432,12.26056,3.81824,14.30256
-2.38126,11.33665,-0.51709,13.37858
-2.38387,14.42347,-0.52002,16.46516
-3.82937,14.11385,-1.96474,16.15856
1.95532,10.70712,3.81954,12.74937
1.95776,13.79587,3.822,15.83807
1.95429,9.15564,3.81868,11.198
-2.38117,8.23208,-0.51698,10.27425
1.95449,12.24531,3.81876,14.28744
-2.38416,14.41073,-0.52041,16.45213
0.51208,10.39322,2.37585,12.43372
-2.38251,9.77592,-0.5187,11.81782
1.95743,13.79066,3.82184,15.83328
-0.93703,13.1748,0.92689,15.21562
-2.38201,12.86666,-0.51817,14.90827
-3.82702,12.55737,-1.96302,14.60169
-5.27641,12.24571,-3.41186,14.29412
1.95646,9.15738,3.82052,11.20007
-0.93785,8.54198,0.92567,10.58225
-2.38335,8.2331,-0.51906,10.27563
1.95723,12.24926,3.82143,14.2919
0.5123,11.94161,2.37614,13.98303
-0.93693,11.63312,0.92668,13.67419
-2.38239,11.3248,-0.51812,13.36698
-5.27657,10.70346,-3.41184,12.75255
-2.38388,14.41622,-0.51965,16.45811
-3.82859,14.10689,-1.96474,16.15162
-5.27392,13.79624,-3.40918,15.84511
-2.38252,9.78663,-0.51847,11.82926
-3.82726,9.47709,-1.9633,11.52228
1.95616,13.80313,3.81992,15.84568
-2.38375,12.87927,-0.51987,14.92091
0.51022,8.86958,2.37408,10.91084
-0.9349,8.56189,0.92899,10.60296
-2.3838,8.2526,-0.52036,10.29502
1.95668,12.27136,3.82101,14.31443
-3.82755,11.03834,-1.9634,13.0832
-5.27641,10.72703,-3.41235,12.77609
-2.38191,14.44302,-0.51829,16.48532
-3.82706,14.13384,-1.9627,16.17872
-5.27601,13.82208,-3.41188,15.87146
1.9543,13.82849,3.81844,15.8717
0.50946,13.52101,2.3731,15.56316
-0.93584,13.21359,0.92823,15.255
-2.38034,12.90586,-0.517,14.94806
-3.82991,12.59526,-1.96561,14.64105
-5.2743,12.28498,-3.41053,14.33418
1.95421,9.18752,3.81833,11.23086
0.50916,8.8803,2.37316,10.92215
-3.82969,7.95449,-1.96601,9.99972
1.95802,12.27662,3.82234,14.32018
0.50914,11.96841,2.37264,14.01044
-0.93607,11.66091,0.92776,13.70258
-2.38079,11.35297,-0.51724,13.3954
1.95735,10.72706,3.82126,12.77021
0.5127,10.42011,2.37613,12.46165
-0.9366,10.11156,0.92692,12.15292
-2.382,9.8037,-0.51788,11.84597
-3.82662,9.49398,-1.9631,11.53976
1.95651,13.81696,3.8199,15.85972
0.51107,13.50994,2.3751,15.55146
-0.93772,13.20137,0.92542,15.24286
-2.38355,12.89328,-0.51927,14.93576
-3.82802,12.58466,-1.96446,14.62907
-2.38048,8.25966,-0.51674,10.30207
-0.9347,11.65849,0.92856,13.69996
-2.38392,11.34969,-0.52056,13.39172
-3.82922,11.04067,-1.96511,13.08552
-2.38233,14.44129,-0.519,16.48332
-3.82754,14.13198,-1.96363,16.17689
-5.27664,13.82074,-3.41258,15.86975
-2.38173,9.80956,-0.51819,11.85163
0.51041,13.5173,2.37378,15.55826
-0.93486,13.20982,0.92886,15.25065
1.95582,9.1945,3.81929,11.23721
0.51045,8.88804,2.37427,10.92861
-0.9344,8.58033,0.92895,10.62109
-2.38416,8.27141,-0.52031,10.31308
-3.82916,7.96205,-1.96523,10.0067
0.51128,11.98055,2.37508,14.02118
-0.93389,11.67304,0.92975,13.71366
-2.38316,11.36414,-0.51968,13.40573
-5.27299,10.74457,-3.40925,12.7931
-2.38111,14.45256,-0.51767,16.49442
-3.8307,14.14269,-1.96658,16.18687
0.50865,10.42701,2.37245,12.46786
-0.9362,10.11999,0.92695,12.16002
-2.38187,9.81192,-0.51783,11.85379
1.95721,13.82358,3.8209,15.86546
0.51203,13.51635,2.3757,15.55692
-0.93721,13.20789,0.92606,15.24827
-2.38256,12.89999,-0.5188,14.94115
-3.82737,12.59097,-1.96388,14.63519
-5.27692,12.27994,-3.41271,14.32791
1.95441,9.18413,3.81858,11.22611
0.50941,8.87683,2.37289,10.91761
-0.93587,8.5697,0.9277,10.6098
-2.38094,8.26158,-0.51729,10.30285
0.50982,11.96606,2.3735,14.00644
-0.9355,11.65901,0.92806,13.69879
-2.38096,11.35084,-0.51706,13.39227
-3.82986,11.04061,-1.96658,13.08483
-5.27502,10.73051,-3.41098,12.77846
-2.38254,14.43955,-0.51901,16.48098
-3.82737,14.13034,-1.96405,16.17444
-5.27671,13.81966,-3.41274,15.86705
1.95798,10.72673,3.82202,12.76799
-0.93683,10.11156,0.92695,12.15135
-2.38151,9.80316,-0.51837,11.84458
-3.82684,9.49439,-1.96301,11.53809
-5.27622,9.18315,-3.41221,11.23108
-0.935,13.20191,0.92819,15.24178
-2.38056,12.89382,-0.51667,14.93505
-3.82967,12.5837,-1.96625,14.62769
-5.27505,12.27354,-3.41086,14.32121
1.95536,9.18192,3.81924,11.22327
0.51019,8.87461,2.37374,10.91519
-2.38029,11.35028,-0.51651,13.39118
-5.27473,10.73012,-3.41071,12.77786
-5.27546,13.82135,-3.41142,15.86922
1.95488,10.73328,3.81858,12.77522
-0.93443,13.21223,0.93118,15.25358
-2.38379,12.90211,-0.51991,14.94489
-3.82916,12.59248,-1.96525,14.63713
1.95643,9.18769,3.82032,11.22993
-0.93377,8.57379,0.92992,10.61379
-2.38308,8.26446,-0.51957,10.30658
-3.82847,7.95573,-1.9645,9.99974
-5.27403,10.73337,-3.4106,12.78176
-2.38374,14.44151,-0.52008,16.48308
-3.82864,14.1325,-1.9651,16.17696
-5.27352,13.82229,-3.40979,15.87076
-3.82841,9.49191,-1.96498,11.53697
0.51052,13.50753,2.37376,15.54919
-0.93459,13.20068,0.92887,15.24135
-2.38412,12.89169,-0.52034,14.93402
-3.82877,12.58286,-1.96544,14.62754
-5.27381,12.27276,-3.40972,14.32146
0.51138,8.8753,2.37494,10.91649
-0.93796,8.5671,0.92558,10.6082
-5.27558,10.73056,-3.41202,12.77998
-2.38023,14.44271,-0.51695,16.48498
-3.82964,14.133,-1.96597,16.17792
-5.27418,13.82272,-3.41057,15.87191
-2.38032,9.8111,-0.51649,11.85344
-3.82939,9.50123,-1.96575,11.54626
-5.274,9.1912,-3.41049,11.24035
1.95705,13.82529,3.82036,15.86823
0.51173,13.51866,2.37552,15.5597
-0.93716,13.21001,0.92585,15.25163
-2.38236,12.90349,-0.51888,14.94444
-3.82718,12.59354,-1.96334,14.63945
1.95765,9.19555,3.82156,11.2387
0.5088,8.88776,2.37171,10.92927
-2.38132,8.27258,-0.5181,10.31521
-3.82714,11.05628,-1.96378,13.10074
-5.27652,10.74501,-3.41241,12.7941
-2.38007,14.45786,-0.5167,16.49996
-3.82933,14.14814,-1.96587,16.19252
-0.93446,10.12794,0.92876,12.16893
0.51172,13.52532,2.37545,15.56603
-2.38251,12.90917,-0.5191,14.95098
-0.93632,8.58105,0.92703,10.62194
-2.38131,8.27338,-0.51812,10.3152
-3.82642,7.96434,-1.96272,10.00892
-2.38085,11.36311,-0.51755,13.40496
-3.83024,11.05333,-1.96666,13.09776
-2.38293,14.45275,-0.51948,16.49399
-3.82794,14.1436,-1.96429,16.18824
-5.27294,13.83366,-3.40921,15.88199
0.51012,13.52386,2.37349,15.56371
-0.93511,13.21607,0.92838,15.25692
-2.38032,12.9083,-0.51698,14.94977
-3.82981,12.59849,-1.96614,14.64258
-5.27446,12.28847,-3.41103,14.33657
0.50883,8.88909,2.37265,10.92926
-2.38135,8.27388,-0.51788,10.31511
-2.38437,11.36371,-0.52088,13.40509
-3.82936,11.05495,-1.9659,13.09874
-5.27411,10.74499,-3.41072,12.79298
-2.38205,14.45493,-0.51849,16.49619
-3.82707,14.14606,-1.96364,16.18989
-2.38187,12.90783,-0.51893,14.94895
-3.82755,12.59903,-1.96352,14.64276
-2.38227,14.44392,-0.51868,16.48487
-2.38328,9.80554,-0.51969,11.84631
-2.3826,12.89453,-0.51889,14.93583
-3.82737,12.58564,-1.96415,14.62948
-5.27685,12.27491,-3.41321,14.32248
-0.93607,8.56457,0.92749,10.60472
-2.38279,14.43559,-0.52,16.4769
-2.38201,12.88366,-0.51846,14.92535
-3.82716,12.57503,-1.96383,14.61907
-0.93541,11.63939,0.92731,13.67951
-2.38068,11.33179,-0.51739,13.37317
-2.37997,14.4206,-0.51689,16.46206
1.95632,10.70363,3.82018,12.74626
0.51153,10.39703,2.37452,12.43797
1.95703,13.79326,3.82136,15.83607
0.5122,13.48579,2.37539,15.52751
-2.38213,12.87044,-0.51891,14.91212
1.95573,9.1553,3.8193,11.19783
0.51089,8.84889,2.37415,10.88976
-0.93367,11.63171,0.92954,13.67255
-2.38302,11.323,-0.51975,13.36538
-2.38128,14.41424,-0.51796,16.45613
-3.83039,14.10464,-1.96725,16.14939
1.95674,10.70189,3.8199,12.74423
0.51146,10.39525,2.37471,12.4362
1.95543,13.79243,3.8187,15.83472
0.51006,13.48553,2.3734,15.5268
-0.93487,13.17847,0.92819,15.21945
-2.37975,12.87083,-0.51691,14.91304
-3.8294,12.56151,-1.9658,14.60592
-2.38355,14.42287,-0.52081,16.46478
-3.82865,14.11356,-1.96542,16.15874
1.95664,10.71414,3.82023,12.7561
1.95658,13.80634,3.82018,15.84843
-0.93798,13.19171,0.92532,15.23209
-2.38278,12.88425,-0.51996,14.92581
-3.82791,12.57573,-1.96468,14.62019
-5.27297,12.26568,-3.40932,14.3142
0.51264,11.96502,2.37597,14.00588
-0.93655,11.65741,0.92637,13.69751
-2.3818,11.34953,-0.51864,13.39138
-2.38333,14.43813,-0.52079,16.47928
1.95647,13.80783,3.82024,15.84996
-2.38308,12.88622,-0.52009,14.92743
-3.8283,12.5777,-1.96503,14.62166
-5.2732,12.26783,-3.40983,14.31588
1.95611,9.16974,3.81976,11.21154
0.51113,8.86352,2.37404,10.90351
-0.93433,8.55651,0.92889,10.59646
-0.93764,11.64481,0.92518,13.68452
-2.38174,14.42673,-0.51834,16.46772
-0.93692,13.18742,0.92616,15.2269
-2.38177,12.87999,-0.51911,14.9208
-3.8275,12.57089,-1.9638,14.61506
1.95679,9.16631,3.82006,11.20751
0.51156,8.85957,2.37454,10.89967
-0.93391,8.55303,0.9293,10.59262
-2.38341,8.24444,-0.52051,10.28516
1.9573,12.25631,3.82031,14.29727
0.51204,11.94998,2.37503,13.98963
-0.93777,11.64225,0.92539,13.68175
-2.3828,11.33478,-0.52004,13.37533
-2.38024,14.42558,-0.51769,16.46588
-3.83016,14.11616,-1.96665,16.15947
-5.27516,13.8064,-3.4118,15.8537
0.51246,10.40658,2.37541,12.4459
1.95786,9.17051,3.82096,11.21211
0.51246,8.86434,2.37556,10.90383
-0.93691,8.55693,0.92576,10.59612
-2.38246,8.24913,-0.51918,10.29003
1.95715,12.26199,3.81991,14.30269
0.51164,11.95517,2.37478,13.99506
-2.3833,11.33997,-0.52044,13.38086
-5.27346,10.72243,-3.41085,12.76937
1.95683,10.72167,3.81959,12.76283
-2.38361,9.80008,-0.52065,11.84092
1.95648,13.8133,3.81966,15.85469
0.51121,13.50701,2.37418,15.5468
1.95863,9.18207,3.82211,11.22386
-0.93621,8.56799,0.92677,10.60817
-2.38136,8.26068,-0.51852,10.30168
-0.93697,11.65985,0.92564,13.69946
-2.38223,11.35282,-0.51926,13.39355
-2.38351,14.44422,-0.52062,16.48544
-3.82844,14.13624,-1.96555,16.17969
-5.27358,13.82627,-3.41028,15.87433
-2.38058,9.81347,-0.51766,11.85468
-3.82988,9.5043,-1.96694,11.54822
-5.27477,9.19454,-3.41172,11.24272
1.95591,13.82144,3.81917,15.86337
0.51073,13.51513,2.3736,15.55555
-0.93463,13.20827,0.92839,15.24867
-2.38362,12.90019,-0.52128,14.94127
1.95712,9.17955,3.82026,11.22219
-0.93744,8.5658,0.92537,10.60611
-0.93744,11.6537,0.92536,13.69438
-2.38258,11.34675,-0.51974,13.38806
-3.82762,11.03831,-1.96478,13.08255
-5.27294,10.72855,-3.40925,12.77701
-2.38245,14.43481,-0.51953,16.47611
-3.82724,14.12644,-1.96458,16.17075
1.95629,10.74211,3.82001,12.78484
0.51119,10.43485,2.37499,12.47634
-0.93403,10.12716,0.93007,12.16851
0.50925,13.52308,2.37333,15.56485
-0.93569,13.21545,0.928,15.25684
-2.38074,12.90751,-0.51699,14.94975
-3.82994,12.59729,-1.96593,14.64256
-5.27446,12.28682,-3.41062,14.33609
0.51199,8.8857,2.37625,10.92746
-0.93686,8.57706,0.92654,10.61869
-2.38219,8.26866,-0.51822,10.31142
1.95517,12.28162,3.81918,14.3248
-2.38401,11.35785,-0.52082,13.39988
-2.3834,14.44733,-0.52039,16.48963
-3.82881,14.13867,-1.96547,16.18293
-5.27359,13.8282,-3.40937,15.87733
1.95788,10.73468,3.82141,12.77722
0.50822,10.42644,2.37218,12.46807
-0.9367,10.11904,0.92693,12.16013
-2.38165,9.81085,-0.51799,11.85321
-3.82677,9.50127,-1.96255,11.54668
-5.27548,9.19008,-3.41186,11.23902
-0.93531,13.20875,0.92805,15.24986
1.95605,9.18752,3.82049,11.23041
-0.93811,8.57203,0.92585,10.61378
-2.38282,8.26405,-0.51947,10.30615
-5.27293,10.73504,-3.40936,12.78388
-2.38181,14.44486,-0.51826,16.48698
-3.82676,14.13576,-1.96313,16.18052
-5.27597,13.82504,-3.41187,15.87327
1.9566,9.18915,3.82079,11.23155
0.51199,8.8824,2.3752,10.92298
1.95551,12.27983,3.81958,14.32205
-2.38131,14.4478,-0.51785,16.48953
-3.82647,14.1388,-1.96264,16.1827
-5.27521,13.8275,-3.41165,15.87579
-0.93404,10.12277,0.92951,12.16298
-2.38338,9.81366,-0.52,11.85531
-3.82884,9.50478,-1.96482,11.54876
1.95695,13.82852,3.82061,15.87057
0.51163,13.52167,2.37533,15.56203
-0.93753,13.2134,0.92566,15.25362
-2.38288,12.90552,-0.5194,14.94691
-3.82804,12.5963,-1.96418,14.6407
1.95724,9.19383,3.82088,11.23593
0.51175,8.88695,2.37565,10.92744
-2.38253,8.27061,-0.51913,10.31192
-3.82785,7.96147,-1.96387,10.0059
1.95801,12.28174,3.82202,14.32383
0.50856,11.97426,2.37226,14.01432
-0.93626,11.66669,0.92678,13.70702
-2.38191,11.35863,-0.51786,13.4001
-5.27625,10.73848,-3.41203,12.78603
-2.38133,14.44684,-0.51728,16.48864
-3.83058,14.13663,-1.96697,16.18096
-5.27592,13.82655,-3.41154,15.8745
0.51031,10.42132,2.37371,12.46191
-0.93515,10.11441,0.92857,12.15415
-2.38008,9.80635,-0.5168,11.84787
-3.8296,9.49642,-1.96594,11.54028
-5.27462,9.18628,-3.41056,11.23405
1.9558,13.81713,3.81938,15.85891
0.51054,13.51011,2.3742,15.55053
-0.93455,13.2029,0.92876,15.24293
-2.38434,12.89417,-0.52042,14.93517
1.95823,9.17874,3.82214,11.22071
0.50853,8.87103,2.37253,10.91113
-0.93642,8.56386,0.92683,10.60382
-2.38175,8.25537,-0.51801,10.29694
-3.82656,7.94642,-1.96315,9.99042
-0.93527,11.65269,0.92813,13.69332
-2.38035,11.34452,-0.51685,13.38608
-3.82963,11.03467,-1.96615,13.07886
-5.27484,10.72443,-3.41065,12.77248
-2.38173,14.43292,-0.5182,16.47481
-3.82669,14.12455,-1.96331,16.16813
1.95792,10.71986,3.82167,12.7618
0.50834,10.41224,2.37184,12.45242
-0.93683,10.10479,0.92667,12.14511
-2.38184,9.79666,-0.51854,11.83826
-3.82723,9.48782,-1.96339,11.53181
1.95509,13.809,3.81859,15.85127
-0.93548,13.19487,0.92798,15.23504
-2.38018,12.8868,-0.51726,14.92838
-5.27474,12.26681,-3.41104,14.31534
1.95547,9.17299,3.81896,11.21481
-0.9346,8.5588,0.92859,10.59928
-2.3802,8.25084,-0.51624,10.29238
-2.38369,14.43013,-0.52079,16.4717
-3.82916,14.12125,-1.96503,16.16539
-5.2738,13.81065,-3.4102,15.85946
1.9546,10.7177,3.81833,12.76014
1.95485,13.80794,3.81803,15.85062
0.50937,13.50147,2.37309,15.54188
-0.93582,13.19382,0.92772,15.2348
-2.3811,12.88637,-0.51731,14.92793
-3.83006,12.57623,-1.96682,14.62087
-5.27476,12.26627,-3.41117,14.31462
0.5096,8.86658,2.37303,10.90731
-0.93542,8.55885,0.92818,10.60007
-3.82725,14.11847,-1.96372,16.16327
1.95869,13.80026,3.82214,15.84323
-0.9358,13.18519,0.9277,15.22635
-2.38099,12.87724,-0.51752,14.91937
-3.8303,12.56784,-1.96672,14.6121
-5.27476,12.25752,-3.4114,14.30625
1.95674,9.16141,3.82008,11.20449
0.51138,8.85461,2.3751,10.89583
-0.93757,8.54633,0.92539,10.58749
-2.38275,8.23882,-0.51933,10.28055
-3.8277,7.92962,-1.96414,9.97475
1.95614,12.25055,3.81976,14.2931
-2.38027,14.41781,-0.51664,16.45993
-3.82918,14.10809,-1.96602,16.15284
-2.38372,9.77986,-0.52067,11.82233
-3.82887,9.47134,-1.96536,11.51602
-0.93423,8.54278,0.92944,10.58339
-2.38318,8.23373,-0.52017,10.27609
1.95694,12.24692,3.82031,14.29007
-2.38346,14.4146,-0.51968,16.45622
-3.82809,14.10541,-1.96495,16.15034
-5.27309,13.79605,-3.40933,15.84405
-2.38158,9.77987,-0.51843,11.82169
-3.82647,9.47084,-1.96288,11.51559
-2.38116,12.87,-0.51785,14.91239
-3.83049,12.56047,-1.96705,14.60473
-5.27547,12.25024,-3.41148,14.29867
0.51259,8.85176,2.37563,10.89272
-0.93711,8.54401,0.92636,10.58431
-2.38223,8.23573,-0.51874,10.2779
-2.38108,11.32703,-0.51814,13.3687
-2.38071,14.41801,-0.51764,16.45989
-2.38396,8.24351,-0.52067,10.2849
-3.82905,7.93472,-1.96558,9.97872
-2.38157,14.42686,-0.5182,16.46797
-5.27581,13.80737,-3.41232,15.85518
1.95508,13.80898,3.81843,15.85102
0.50978,13.50229,2.37314,15.54244
-0.93547,13.19509,0.92785,15.23516
-2.38057,12.88725,-0.5174,14.92841
-3.83039,12.57737,-1.96651,14.62136
1.95722,9.17905,3.82045,11.22101
-2.38268,8.25641,-0.51941,10.29745
-3.82787,7.9476,-1.96431,9.99142
0.50981,11.96286,2.3734,14.00311
-0.93552,11.65557,0.92796,13.6958
-2.38048,11.34809,-0.51749,13.389
-3.82859,14.12751,-1.96477,16.17118
-5.27311,13.81759,-3.40983,15.86542
-0.93669,8.56042,0.9268,10.6006
-2.38176,8.25245,-0.5184,10.29398
-3.82683,7.94366,-1.96354,9.98769
-2.38084,11.34269,-0.51719,13.38385
-2.3821,14.43195,-0.51858,16.47296
-3.8271,14.1229,-1.96374,16.16744
-5.27622,13.81209,-3.41274,15.8601
-2.38187,12.8873,-0.51868,14.92881
-2.3826,14.43491,-0.51997,16.47643
-3.82747,14.12647,-1.96448,16.17065
-3.82631,12.57513,-1.96288,14.61957
1.95879,12.2525,3.82193,14.29481
0.50944,11.94528,2.37261,13.98592
-2.38226,14.41835,-0.51918,16.4605
-3.82748,14.10991,-1.96405,16.15423
-0.93603,8.52726,0.92671,10.56756
-2.38158,8.21939,-0.51791,10.26144
-2.38217,12.84085,-0.5195,14.88248
-3.82757,12.53243,-1.9641,14.57644
1.9568,9.12229,3.82035,11.16465
-2.38004,14.37894,-0.51692,16.4205
1.95639,13.75008,3.81958,15.79208
0.51137,13.44387,2.37417,15.48401
-0.9341,13.1369,0.92919,15.17713
-2.38325,12.82866,-0.52052,14.86963
-3.82861,12.51996,-1.96521,14.56396
1.95877,12.20388,3.82182,14.24551
0.50909,11.89655,2.37221,13.93662
-2.3828,14.37174,-0.52007,16.41273
-3.8283,14.06345,-1.96492,16.10707
1.95709,13.74804,3.82047,15.78959
-0.93753,13.13414,0.92535,15.17383
-2.38302,12.82687,-0.51974,14.86751
-3.82798,12.51806,-1.96501,14.56186
1.95809,9.11502,3.82108,11.1565
0.51246,8.8084,2.37589,10.84852
-2.38218,8.19362,-0.5191,10.23432
1.95898,12.20608,3.82203,14.24778
0.50921,11.89892,2.37246,13.93913
-2.38139,11.28457,-0.51821,13.3255
-3.82612,10.97649,-1.96336,13.01962
-2.38024,14.37573,-0.51706,16.41659
-3.82947,14.06664,-1.9666,16.1098
1.95526,13.75539,3.81851,15.79642
0.51001,13.44883,2.37291,15.48874
-0.93556,13.1416,0.92768,15.18166
-2.38041,12.8348,-0.51786,14.87494
-3.83037,12.52537,-1.9669,14.56879
-0.93432,11.60284,0.92889,13.64285
-2.38355,11.29447,-0.52095,13.33539
1.95567,10.6775,3.81914,12.71895
-2.3796,9.75729,-0.5171,11.79794
-3.82929,9.44786,-1.96608,11.4916
1.95503,13.76979,3.81846,15.81157
-0.93542,13.15699,0.92764,15.19667
1.95892,9.1416,3.82218,11.18332
0.50966,8.83441,2.37235,10.87451
-0.93607,8.52754,0.92719,10.56794
-2.38083,8.22038,-0.51832,10.26133
-3.83091,7.91127,-1.96739,9.95492
1.95654,12.23363,3.81943,14.27518
0.51107,11.92715,2.37413,13.9675
-2.38365,11.31204,-0.52058,13.35364
-2.38363,14.40494,-0.52106,16.4459
1.95875,10.69865,3.82226,12.74046
1.95767,13.79136,3.821,15.83361
0.51248,13.48526,2.37547,15.52544
-0.93703,13.17795,0.92575,15.21774
-2.3824,12.87033,-0.51937,14.91185
1.95642,9.16335,3.81948,11.20484
-0.934,8.55041,0.92893,10.5906
-2.38324,8.24243,-0.5208,10.2836
-3.82878,7.93391,-1.96543,9.97811
-0.93702,11.64285,0.92586,13.68309
-2.38189,11.3356,-0.51934,13.37687
-5.27649,10.7172,-3.41323,12.76491
-2.38038,14.42951,-0.51782,16.47052
1.95841,10.7234,3.82135,12.7656
1.95729,13.81693,3.82011,15.85863
0.51189,13.51068,2.37483,15.5511
-0.93751,13.20346,0.92522,15.24331
-2.38261,12.89587,-0.52004,14.93755
-3.82805,12.58744,-1.96471,14.63157
-5.27261,12.27819,-3.40981,14.32593
0.51321,8.88403,2.37572,10.92416
-0.93658,8.5762,0.92633,10.61663
-2.38147,8.26925,-0.51902,10.31029
-3.82828,11.05463,-1.96583,13.09833
-2.3812,14.45298,-0.51821,16.49458
-3.82602,14.1448,-1.96352,16.18875
-2.38074,9.81539,-0.51778,11.85684
1.95707,13.82475,3.81964,15.86642
0.51154,13.51853,2.37465,15.55902
-0.93336,13.21222,0.92903,15.25192
-2.38344,12.90364,-0.52024,14.94529
1.95745,9.18684,3.82029,11.22869
0.5122,8.88077,2.37484,10.92098
-0.93749,8.57323,0.92539,10.61332
-2.3827,8.26601,-0.5201,10.30723
-0.93329,11.66355,0.92908,13.70336
-2.38318,11.3554,-0.52016,13.39656
-2.38365,14.44575,-0.52095,16.48634
-3.82915,14.13664,-1.96579,16.18123
1.95754,10.72913,3.82066,12.77069
-2.38233,9.80852,-0.52014,11.84905
-5.27404,12.27995,-3.41129,14.3275
1.95673,9.18125,3.81912,11.22267
-0.93372,8.56899,0.92867,10.60842
-2.38352,8.26084,-0.52089,10.30176
-3.82897,7.9528,-1.966,9.99606
1.95607,12.27097,3.81887,14.31212
0.51064,11.96507,2.37351,14.00453
-2.38081,14.44107,-0.51793,16.48184
-3.83042,14.13217,-1.96749,16.17526
-5.27516,13.82291,-3.41254,15.87007
-3.82781,9.49626,-1.96497,11.5393
-0.93614,13.20128,0.92677,15.24046
-2.38087,12.8945,-0.51886,14.93456
1.95578,9.17888,3.81891,11.21968
0.51045,8.87252,2.37311,10.91231
-0.93501,8.56649,0.92759,10.60538
-2.37993,8.25938,-0.5178,10.29971
-3.82987,7.95046,-1.9669,9.99337
0.51293,11.96338,2.37539,14.00296
-0.93705,11.65626,0.92562,13.69513
-2.38213,14.4397,-0.51972,16.47985
-3.8274,14.13166,-1.96481,16.17455
-5.27278,13.82232,-3.40952,15.86929
1.95562,13.81424,3.81832,15.85474
0.51033,13.50825,2.37284,15.54741
-2.38058,12.89512,-0.51798,14.93508
1.95563,9.17984,3.81864,11.22067
0.51035,8.87344,2.37281,10.91317
-0.93506,8.5677,0.92731,10.60618
-2.38002,8.26064,-0.51786,10.30078
-3.82977,7.95142,-1.96704,9.99465
1.956,12.27039,3.81908,14.31118
0.51096,11.96459,2.37317,14.00374
-0.93456,11.65842,0.92793,13.69723
-2.37983,11.3511,-0.51734,13.39167
-2.37986,14.44177,-0.51785,16.48208
-5.27494,13.82353,-3.41196,15.87089
-2.38034,9.80779,-0.51756,11.84827
-3.8296,9.49883,-1.9673,11.54208
1.95737,13.81823,3.82014,15.85903
-0.9333,13.20611,0.92901,15.24536
-2.38296,12.89828,-0.52045,14.93854
-3.82819,12.59025,-1.9657,14.63327
-2.37966,8.2664,-0.51778,10.3069
1.95705,12.27771,3.82017,14.31798
-2.38136,14.44845,-0.51879,16.48867
-3.8264,14.14037,-1.96396,16.18402
-5.27564,13.83062,-3.41309,15.87761
-0.93685,13.21494,0.9255,15.25442
-2.38227,12.90774,-0.51962,14.94866
1.95546,9.19213,3.81852,11.23346
0.51033,8.88571,2.37276,10.92634
-0.93513,8.57955,0.92742,10.61922
-2.37999,8.27262,-0.51793,10.31359
-3.82949,7.96403,-1.96703,10.00737
-2.38061,14.44988,-0.51849,16.4913
-3.83033,14.14152,-1.9677,16.18488
1.95858,13.82129,3.82117,15.8634
0.5093,13.51511,2.37146,15.55467
-0.93607,13.20891,0.92637,15.2488
-2.38116,12.90205,-0.51898,14.94325
-5.27557,12.28415,-3.41308,14.33211
1.95937,9.18422,3.82202,11.22604
-3.82848,11.04578,-1.96588,13.08933
-5.27325,10.73658,-3.4108,12.78465
-2.38028,14.44365,-0.51825,16.48509
-3.83002,14.13532,-1.96737,16.17849
-5.27464,13.82605,-3.41216,15.87395
1.95581,13.81732,3.81842,15.85873
0.51085,13.51125,2.37299,15.55161
-0.93455,13.20516,0.92788,15.24489
-2.37968,12.89817,-0.51744,14.93932
-3.82916,12.5897,-1.96682,14.63309
-5.27414,12.2809,-3.41135,14.32823
1.95655,9.18184,3.81933,11.22371
